Nongshim RedForce	Quad	12	3	9	25%	1.08	2.33	2.58	1.57	241.08	8.02	10.5	349	11.5k	383.9	62.9%	18.6%	20.7%	5	Cassiopeia, Azir, Annie
Nongshim RedForce	vital	7	2	5	28.6%	2.29	1.86	1.71	2.15	320.71	10.72	13.2	441	13.6k	454.7	70%	40%	26.4%	4	Zeri, Jinx, Aphelios
OKSavingsBank BRION	Effort	45	15	30	33.3%	0.36	2.38	5.91	2.64	33.04	1.02	7.3	226	3.6k	112.6	74.2%	4.2%	12.9%	11	Milio, Alistar, Rakan
OKSavingsBank BRION	Hena	45	15	30	33.3%	2.96	1.78	2.98	3.34	323.89	10.03	13.8	427	17.2k	532.7	70.3%	35%	24.4%	9	Aphelios, Xayah, Kai'Sa
OKSavingsBank BRION	Morgan	45	15	30	33.3%	1.89	2.24	2.87	2.12	287.2	8.89	12.6	391	15k	464.6	56.3%	22.4%	22.3%	8	Renekton, Gragas, K'Sante
OKSavingsBank BRION	UmTi	45	15	30	33.3%	1.2	2.29	5.36	2.86	173.49	5.37	10.2	316	8.5k	262.2	77.6%	14.2%	18%	13	Poppy, Sejuani, Vi
OKSavingsBank BRION	Karis	35	12	23	34.3%	2.29	1.8	4	3.49	296.09	9.13	12.9	398	16.4k	505.5	71.9%	26.1%	22.6%	9	Azir, Tristana, Jayce
OKSavingsBank BRION	Ivory	10	3	7	30%	1.2	2.9	3	1.45	288.2	9.04	11.9	372	15.6k	488.9	56.8%	16.2%	21.6%	6	Azir, Tristana, Ahri
T1	Gumayusi	42	21	21	50%	4.24	1.88	4.36	4.57	333.19	10.69	-	-	19.4k	621.4	74.3%	36.6%	-	12	Kai'Sa, Xayah, Aphelios
T1	Keria	42	21	21	50%	0.55	2.45	8.33	3.62	33.02	1.06	-	-	4.7k	151.5	76.7%	4.7%	-	13	Rakan, Rell, Alistar
T1	Oner	42	21	21	50%	2.55	2.48	6.02	3.46	172.12	5.52	-	-	10.4k	334.2	74.1%	22%	-	15	Maokai, Vi, Sejuani
T1	Zeus	42	21	21	50%	1.95	2.36	5.19	3.03	262.07	8.41	-	-	15.7k	503.9	61.7%	16.9%	-	13	Renekton, Gragas, Gnar
T1	Faker	24	17	7	70.8%	2.67	2.42	5.54	3.4	267.63	8.86	-	-	18.1k	598.6	61.2%	19.9%	-	9	Azir, Annie, Jayce
T1	Poby	18	4	14	22.2%	1.78	3.17	3.28	1.6	290.67	8.95	12.7	390	16k	492.5	55.5%	19.5%	22.1%	6	Azir, Jayce, LeBlanc
